,review_body,review_date,hotelName,hotelUrl
1219,"This establishment deserves 10 stars! From the moment we were picked up in the airport to the moment we checked out. The property, the views, the food & the service was excellent! The perfect place for a romantic stay. Each and every staff member was attentive and beyond hospitable. My husband planned a candle light dinner that was hosted by the restaurant in the hotel... talk about a picture perfect dinner! It was an 8 course menu that kept getting tastier with every bite!! Breakfast was offered daily with options from traditional Balinese food to American style breakfast. No other word to describe the whole experience besides EXCELLENT! We loved this resort and all that it had to offer. We will for sure be back for an anniversary in the future! Thank you Kayon Resort for such a memorable experience!","June 17, 2019","21    The Kayon Resort
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g297701-d7022088-Reviews-The_Kayon_Resort-Ubud_Gianyar_Regency_Bali.html
1220,Brilliant place food excellent staff and service top rating hotel the best will be coming back again Gede is very helpful nice man this is a very peaceful hotel for relaxing and unwind is also very clean all food is fresh and cooked by a he finest chef’s over all can not fault,"June 15, 2019","21    The Kayon Resort
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g297701-d7022088-Reviews-The_Kayon_Resort-Ubud_Gianyar_Regency_Bali.html
1221,"We have stayed for 4 nights at the Kayon Resort and it has exceeded all of our expectations!We were staying at one of the Riverside Villas, with a private pool and wall stone carvings.On arrival we were greeted by the Front Office staff who welcomed us to the resort, had shown us around and answered all of our questions. We felt we were taken care of and looked after as if we were family.We were not expecting this level of care - everyone at the Hotel did their best to make sure we truly enjoyed our stay, and we absolutely did. Everyone would remember you by name, and it felt that this little touch has made all the difference! The attention to detail, the bespoke level of care and service that this place provides is just simply outstanding. Everyone was so warm and welcoming!The Hotel provides hourly shuttle service to Ubud town and back, with the exception of 12.00 & 17.00, which are break times. We have totally forgotten about this and wanted to leave at 12.00.The Hotel staff were the most accommodating: they have dropped us off in Ubud just after 12.00. We were totally not expecting this, but it was such a nice touch from the staff.The little fruit basket that is provided on arrival and filled up daily, the refreshing welcome drink, the umbrellas for when it is raining, the complementary wifi on onboard the shuttle (the journey to Ubud is 20 minutes max.) , the turn down service in the evening are just a few things to name at this incredible Hotel.You were welcomed, looked after and cared for as if we were family. If you are concerned that this place is too far from Ubud town, please do not!The provided shuttle makes it feel like the busyness of Ubud is just around the corner, and it is so nice to come back and enjoy the calm surroundings of the forest!Thank you to everyone who made our stay unforgettable! This has truly been the most amazing Hotel experience ever! ","June 14, 2019","21    The Kayon Resort
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g297701-d7022088-Reviews-The_Kayon_Resort-Ubud_Gianyar_Regency_Bali.html
1222,"Me and my wife has enjoyed the place and mostly the hospitality throughout our stay. Staff are always checking if everything is fine as a way to ensure our stay at the resort is memorable and memorable.Our room is always clean, thanks to the housekeeping team who works tirelessly in making sure that our rooms are clean.Kepitu staff are always smiling and friendly. Enjoyed the local meals that was served.Another bonus is that there is a free shuttle to go to their other resort ""The Kayon Jungle Resort"". Another eye candy location, the larger infinity pool and the surrounding greeneries. Its a must visit place. To the front office team headed by Gede, thank you very much for making our stay memorable and wanting to go back.Overall we will rate is as 11/10, as our stay is filled with wonderful memories and experienced one of the best hospitality.","June 14, 2019","21    The Kayon Resort
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g297701-d7022088-Reviews-The_Kayon_Resort-Ubud_Gianyar_Regency_Bali.html
1223,This resort is immersed in the forest and has breathtaking views of the surrounding nature including a river and a waterfall. The rooms are very comfortable and we had a balcony overlooking the river. The staff are well trained and very friendly. The food was excellent and catered to my vegan wife. We did the bike tour on our first day and really enjoyed cycling through the nearby villages and rice fields. Overall a great stay and we will be back soon.,"June 13, 2019","21    The Kayon Resort
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g297701-d7022088-Reviews-The_Kayon_Resort-Ubud_Gianyar_Regency_Bali.html
1224,"Wow!!! This was the second hotel that my wife and I stayed at during our honeymoon. If i had known this was such a beautiful hotel, I would have stayed here the entire time. Beautiful jungle setting with a peace of mind and wonderful staff. I cannot express enough how amazing this place is. If you’re in Bali, this is the place to visit. 10/10, two thumbs up or 5/5. It doesn’t matter what grading scale you use, I guarantee it will be scored the highest. ","June 11, 2019","21    The Kayon Resort
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g297701-d7022088-Reviews-The_Kayon_Resort-Ubud_Gianyar_Regency_Bali.html
1225,Beautiful relaxing resort set in the jungle away from the hustle and bustle of central Ubud. The hotel and surrounds are stunning and we really enjoyed it after spending 3 days in the heart of Seminyak. Thank you to the staff at the Kayon for all their hospitality during our stay.,"June 9, 2019","21    The Kayon Resort
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g297701-d7022088-Reviews-The_Kayon_Resort-Ubud_Gianyar_Regency_Bali.html
1226,"Hotel transfer - We'd requested a pickup from the airport and as expected our driver was ready to collect us when we landed. He was polite and warm, and had cold towels and a bottle of water ready for us. In addition, the hotel were kind enough to arrange food for us despite us arriving extremely late in the day, at a time when the restaurant would've been closed. The staff - We found all the staff went the extra mile everyday to ensure we enjoyed our stay. They communicate very well with each other, and remember every detail from our names, activties for the day, to our dietary requirements. Everyone was so lovely, to name a few, Pinky was always so welcoming at reception, Ni luh, Dewa and Mira were attentive and efficient at every encounter at Ke Pitu restaurant, Agung was extremely helpful when we went for afternoon tea. (Apologies if I misspelt any names).Rooms - The rooms were large, spacious and clean. They mosquito lotion, woven bag and additional adapter was a lovely touch.Tours - During our stay we did the temple tour with Gede. In the Kayon spirit he was friendly, provided detail about history and culture which we found very interesting. I'd highly recommend the tour. It ended with a picnic at the rice terraces which was a great way to take a few moments to take in the beauty of our surroundings. The hotel also assisted with booking a downhill cycling tour with an external company which we also enjoyed.Spa - All of our treatments were excellent and extremely relaxing. We prebooked treatments to avoid dissapointment and it was so easy to do online before we even arrived. KePitu - The staff always remembered our dietary requirements and were efficient with taking our order. In particular, during breakfast they'd enquire about your activities to ensure they could serve you in good time before your activities. Basically, we loved our stay. Thank you for making our first time in Bali so memorable for us. Priyal & Rishi","June 9, 2019","21    The Kayon Resort
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g297701-d7022088-Reviews-The_Kayon_Resort-Ubud_Gianyar_Regency_Bali.html
1227,"Pros- Amazing service. Absolutely amazing!- Food was delicious- Beautiful environment that was incredibly relaxing. Very quiet and tranquil.- Spacious rooms- Did I mention the service was just amazing?Small con- Resort felt a little bit older and it shows in some features. For example, the hot water took a long time to heat up before showering.Wish I could give this a 4.5.","June 9, 2019","21    The Kayon Resort
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g297701-d7022088-Reviews-The_Kayon_Resort-Ubud_Gianyar_Regency_Bali.html
1228,"We have been to Bali many times and thought so far that we have already experienced the maximum of the hospitality and warmth of the people experienced there.In The Kayon we could experience in 8 days that more is possible.The service there combined with Balinese friendliness is outstanding.We felt very comfortable and would like to spend our holiday there again.The resort is quietly located in a rural setting with a distinctive jungle feel. Due to the very good shuttle service to Ubud, you can escape the silence and experience Ubud.","June 8, 2019","21    The Kayon Resort
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g297701-d7022088-Reviews-The_Kayon_Resort-Ubud_Gianyar_Regency_Bali.html
1229,"Amazing staff, food, and beautiful property. The yoga class is great and afternoon tea by the waterfall is an amazing experience. Took the bikes to go into town and explored the rice fields. The welcome drink was so good that we ordered 3 of them. The staff is extremely nice and professional. ","June 6, 2019","21    The Kayon Resort
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g297701-d7022088-Reviews-The_Kayon_Resort-Ubud_Gianyar_Regency_Bali.html
1230,"We stayed at the Kayon for 5 nights looking to unwind and enjoy the natural setting, and the whole experience couldn’t have been better.The hotel had only a few rooms, but was beautifully designed so it felt spacious and the facilities and communal areas were never too busy. The rooms were very comfortable, and the hotel seemed to have thought of everything a guest could need and provided it. The beds were super comfy and we slept so well in the wonderful peaceful surroundings. This extended to the activities on offer, twice daily yoga classes were included (not too challenging for a beginner!) and a daily walk to the village to see the rice fields and get a sense of how the locals live. The pool was small but gorgeous, just about big enough for lengths and perfect for a cooling dip with a feeling of being immersed in the jungle. The two real high points (if I could speak any more highly of the Kayon!) were the service and the food.The staff were excellent - they were friendly and so accommodating, but at the same time were always open to have a chat and a smile and tell you about themselves in a way that felt very genuine. They had obviously been picked and trained well by the hotel. It’s great the way they take trainees from the local villages. The staff knew each guest by name, and were always happy to help in any way they could.The food was delicious and so fresh. We had expected to sample a few local restaurants in Ubud, but ended up eating at the hotel every evening because the food was just so fabulous. The breakfast was amazing, generous portions of everything, fresh bread and home made jam...fresh juices... beware of potential for weight gain. The BBQ night was another highlight. My only advice to the Kayon following our stay is - please don’t change! You are perfect.","June 5, 2019","21    The Kayon Resort
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g297701-d7022088-Reviews-The_Kayon_Resort-Ubud_Gianyar_Regency_Bali.html
1231,We stayed here for 4 nights and had a wonderful time. Staff could not do enough for you. The facilities are excellent and food in the restaurant was delicious. We were assisted at any time and nothing was a problem. The staff helped us organise our own personal tour itinerary and the driver was great company and shared so much information with us on the trip. It has been a great stay and would love to return! Thank you.,"June 5, 2019","21    The Kayon Resort
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g297701-d7022088-Reviews-The_Kayon_Resort-Ubud_Gianyar_Regency_Bali.html
1232,"My family and I had two days here, and we had such a wonderful experience at this resort that all of us were extremely sad when we were leaving the airport because everything exceeded our expectations, and we felt at home here. The staffs are extremely friendly, helpful, kind, and patient as they truly pay attention to the guests' needs. One memory that I would never forget is when the staffs taught me to wear sarong. The swimming pool and the resort's scenery are beautiful as I felt myself having a chance to merge into nature and appreciate the resources that nature has always provided us. The room is modern, convenient, and comfortable. Overall, everything here is perfect. This resort has made my vacation in Bali more memorable.","June 5, 2019","21    The Kayon Resort
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g297701-d7022088-Reviews-The_Kayon_Resort-Ubud_Gianyar_Regency_Bali.html
1233,"I surprised my best friend by taking her here for her 30th. I’m American but live in Dubai and wanted to visit Bali for vacation. I have literally never experienced such unparalleled service. The staff were excellent, attentive, kind and incredibly thoughtful. The resort was stunning, with handcrafted details in every nook and cranny. Without even asking the staff surprised my friend with a birthday cake at the restaurant. The food at the restaurant was incredible. I’m not usually big on just repeating restaurants especially in a place like Bali But we weren’t disappointed. The chef even specially baked me gluten free bread every morning (which was delicious - Chef eddy I need that recipe!) One more detail - the resort has a waterfall and we got to watch monkeys play in the mornings by the waterfall & one morning we even woke up to them outside our balcony! Was fascinating to see the monkey family interact. A huge thanks to the staff as the beauty, unparalleled service and gorgeous location of the resort were incredible. If I come back to Bali I would come here in an instant. And would highly recommend! 10/10 from both of us.","June 5, 2019","21    The Kayon Resort
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g297701-d7022088-Reviews-The_Kayon_Resort-Ubud_Gianyar_Regency_Bali.html
1234,"We booked 7 nights in this amazing resort, and we enjoyed our time from day one, super rooms, accommodations and superb locotion, not far away from Ubud city and right in the middle off the rice fields, the staff around you are so friendly and helpful all the time, and I never will forget them for all they did for us, thank you so much to everyoneWe loves you all xxx For sure I will comes back on this place.","June 5, 2019","21    The Kayon Resort
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g297701-d7022088-Reviews-The_Kayon_Resort-Ubud_Gianyar_Regency_Bali.html
1235,We had a great 2 days here...the staff is friendly and helpful and the room is just great! Awesome pool and overall a fun experience.the experience overall was fantastic n relaxing. The spa was amazing!my thanks to all the staff!we truly loved your home.,"June 4, 2019","21    The Kayon Resort
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g297701-d7022088-Reviews-The_Kayon_Resort-Ubud_Gianyar_Regency_Bali.html
1236,This place is beautiful and the service is as good as it gets! The staff was so friendly and helpful. Room and facilities were beautiful. So much beauty in Ubud I wish I had more than the 6 nights we stayed. Sitting at the beach now in Seminyak and missing the Kayon Resort and Ubud.,"June 3, 2019","21    The Kayon Resort
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g297701-d7022088-Reviews-The_Kayon_Resort-Ubud_Gianyar_Regency_Bali.html
1237,"Wonderful stay! My husband and I stayed here for 2 nights. From start to finish every staff member was polite and kind. The facilities are all super clean, not to mention smell amazing. We ate at La Kepita for most of our meals- absolutely delicious. Really enjoyed the tradional Balinese breakfast along with the traditional Indonesian breakfast. We also did a candlelight dinner- which was really sweet and the service was lovely. The food at dinner was really good too :) overall this is a lovely, quiet place to relax and enjoy the rainforest. Can’t say enough about the staff members- so polite and very impressed with their English . Thank you for a great stay Kayon! ","June 2, 2019","21    The Kayon Resort
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g297701-d7022088-Reviews-The_Kayon_Resort-Ubud_Gianyar_Regency_Bali.html
1238,"We loved it it was total fun in the resort itself.Disciplined staff,total hygiene it is the perfect stay in Indonesia.I was like why to go outside the resort its total fun inside.Good food,great drinks,pools,spas evrythng.","June 2, 2019","21    The Kayon Resort
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g297701-d7022088-Reviews-The_Kayon_Resort-Ubud_Gianyar_Regency_Bali.html
1239,"Great hotel, great environment.Infinity pool is amazing.Great service.Suitable for those who like rustic hotels.Middle of jungle.Great waterfall view.Photosession available.Suites not very big.Gifts for honeymooners.","May 30, 2019","21    The Kayon Resort
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g297701-d7022088-Reviews-The_Kayon_Resort-Ubud_Gianyar_Regency_Bali.html
1240,Staff are all very attentive and friendly. Always making sure that we have all that we need. There’s even a mosquito repellant! Free shuttle every hour to Ubud center is a plus! Food is also great! Highly recommend this resort!!,"May 27, 2019","21    The Kayon Resort
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g297701-d7022088-Reviews-The_Kayon_Resort-Ubud_Gianyar_Regency_Bali.html
1241,"We recently visited The Kayon Resort as a part of our Honeymoon. We were lucky enough to be there for 6 nights in one of the pool villas. We arrived quite late and the staff were so friendly on our arrival. They took our bags straight down to the room and we got took on a tour of the hotel. Once arriving in the room, they showed us everything in the room and how different things worked.The resort itself is so peaceful and secluded, with a relaxing atmosphere. We stayed at our private pool most days with no interruptions or loud noises to disturb us. It was truly relaxing, just what we wanted for our honeymoon. The food in the restaurant was amazing. There was a huge choice at breakfast, varying from continental to Indonesian. You certainly will not go hungry! We ate in the restaurant every evening we stayed in the hotel. The food was always brilliant and enjoyed the atmosphere. The staff in the hotel are exceptional. Every single one of them always greeted you and asked how we were. They went out of their way to ensure you were enjoying your stay and went above and beyond to get you everything. Overall, this hotel is outstanding. If you want to go somewhere that is beautiful and relaxing, this is definitely the place to visit. ","May 25, 2019","21    The Kayon Resort
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g297701-d7022088-Reviews-The_Kayon_Resort-Ubud_Gianyar_Regency_Bali.html
1242,"The hospitality and friendliness of the staff is beyond words. They made our stay in Bali and at the Kayon Resort more than we could ever have imagined. Everybody from the restaurant staff, to the room service staff, to the concierge and everyone else was so polite and did everything in their power to make our trip incredible. I would recommend The Kayon Resort to anybody traveling to Bali and staying in Ubud. A truly unforgettable experience made only better by staying at the Kayon. The views at the property are also breathtaking including the waterfall, the room views, the infinity pool looking out into the jungle. Just a spectacular place to stay!!!","May 22, 2019","21    The Kayon Resort
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g297701-d7022088-Reviews-The_Kayon_Resort-Ubud_Gianyar_Regency_Bali.html
1243,"I don't usually write reviews because I'm the ""why bother"" type of person. However, if I didn't write a review for The Kayon Resort Ubud it would be a sin.Prior To Arrival:I have been in contact with the resort prior to my arrival as I was booking transfer service from the airport to the resort. We arrived late and there were delays in getting our baggage but the driver waited patiently with our names printed on a sign and he was very gracious and nice. He helped us with our luggage and we had good conversation for 1.5 hours to our resort.Arrival to the Resort:We were greeted by 3-4 staff but the first person to speak to us was Wibi. He was very welcoming, asked about our flight, assisted with our bags, and gave us some general information. It wasn't your regular guest service welcome because he was very genuine and attentive. I didn't go through any hassle with checking in and my husband and I sat comfortably in their lobby while they got all the information ready. A very lovely staff member assisted us to our room. She showed us around the facilities and escorted us to our room where she also explained the features and provided more hotel information (spa, pool, restaurant etc). What stood out was their respect for the environment. There was an ant on the table and naturally instead of flicking the ant off the table, the staff member slowly carried the ant and ensured its placement elsewhere (so much respect for the environment/animals - so refreshing to see!)Hotel:Now I know why this place is 5 stars - really, it should be more! There were beautiful flowers on our bed with a customized welcome note. On the second day after a fun filled sight seeing day - there was a flower bath awaiting us in the room.The facilities are immaculate, there is so much respect for Balinese culture throughout the resort. The cleanliness and maintenance is spectacular. This hotel is situated in the heart of the forest and the design and rooms really utilize the beauty of the trees and it's gorgeous waterfall perfectly. We rented the hotel scooter and took the car shuttle to Ubud market (by the way, their shuttle even has Wi-Fi!). It was easy process and staff ensured our safety.Our room was situated with the flowing river below so you can hear the river from inside the room or on the balcony - so magical.Staff:Every staff member is so nice! Each person remembered our names and greeted you as if you were family. I remember Agung who was leaving the hotel and we were coming back from the market. He was already off his shift but he insisted on carrying our bags to the lobby.Every staff was so knowledgeable about the area and recommended restaurants or places to visit. Each staff member ensured our needs were met. When we would change our schedule, they were very accommodating.What really stood out was when we left at 7am for day trips, they would provide/pack boxes of croissants/Danish and water bottles for us. When we left for 2am trekking to mount batur - they provided us with fruits, water, and hard boiled eggs (amazing!).We met Gede who was the Resort Manager who was incredibly nice and welcoming - apparently he was trying to catch us for a few days. He left a note in our room and because of our long stay, offered a complimentary dinner at their incredible restaurant. It was a lovely dinner - a perfect night for my husband and I.I recommend this resort to every one! Thank you Kayon Resort Ubud for making our honeymoon the most memorable experience. Many blessings to each person at Kayon!Terimakasih","May 22, 2019","21    The Kayon Resort
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g297701-d7022088-Reviews-The_Kayon_Resort-Ubud_Gianyar_Regency_Bali.html
1244,We had very good experience here. The staffs are kind and lovely. They offered a lot of activities. Morning yoga and walking. Definitely try the restaurant here. Breakfast and afternoon high tea are delicious.,"May 21, 2019","21    The Kayon Resort
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g297701-d7022088-Reviews-The_Kayon_Resort-Ubud_Gianyar_Regency_Bali.html
1245,"During our Bali holiday we stayed 2 nights in the Kayon Resort and were so sad to leave.Everything about this hotel is perfect ! They have a wonderful staff, which anticiped every need we could have, amazing therapists at the Serayu spa and great complimentary activities. The infinity pool in the middle of the jungle was one of our Highlights. The hotel is very calm and cosy ( be prepared to meet some geckos though :-) ) We will certainly come back !Terima Kasih !","May 20, 2019","21    The Kayon Resort
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g297701-d7022088-Reviews-The_Kayon_Resort-Ubud_Gianyar_Regency_Bali.html
1246,"The Kayon Resort was our second hotel we stayed during our honeymoon in Bali. From arrival we were welcomed with a flower garland and flower for behind our ear. Check in was smooth and easy and we were taken to the hotel sign with a silver umbrella “for king and queens” for a welcome photo. The reception staff then escorted us to the restaurant overlooking the infinity pool which was out of this world. We received a welcome drink which was so delicious and the staff offered us lunch. The staff were all so kind and friendly at all times, nothing was too much trouble. The hotel has no escalators which was actually very refreshing and made the walk down to our villa (villa 5) even more exciting. When staff opened the lock on our door and allowed us to enter we was greeted by our private infinity pool overlooking the river where we could here the waterfall flowing. The decking, pool and sun loungers were so clean. We was then shown into our villa where the bed was decorated in the honeymoon decoration and a lovely welcome scroll and card from management congratulating us in our honeymoon. In our villa we had a glass wall which showed the continuation of the love story carved in the wall on the walk down the hotel towards the canon jetty. We thought this was a lovely touch as they have installed a light into this to show it throughout the night. There was mosquito netting around the bed. We was provided with a daily replenished fruit basket that included not just your normal fruit but Balinese fruit too which was a lovely touch. We was guided around the room by the hotel staff and then she explained about the Ubud shuttle bus and different facilities around the hotel. We was provided with a free bookmark and bag as well as postcards to send home to our family making them all jealous. In the bathroom there was a hairdryer, iron, ironing board, the coffee and tea making facilities and the most beautiful bath and shower. The bath was decorated in flowers on our arrival which added such a lovely touch to the already beautiful room. The bath was against a huge window that overlooked the jungle which was so relaxing and lush. The hotel provide a mosquito spray protector and also a plug in. My husband got bitten quite badly in Bali and the hotel staff offered to completely change all our bedding and towels in the room just incase it was anything in there which was so nice of them. Our first night we ate out which was arranged before our trip to Bali. The staff were happy to provide us with a taxi to this restaurant and also offered to arrange a taxi home for us which was lovely. During our second day we spent time in the main pool with some cocktails and food before going for afternoon tea on the cannon jetty with the waterfall in the background and spending the evening in our private pool. We then had a candlelight dinner as part of our honeymoon package. The food was absolutely out of this world. Our host Adguce was a trainee at the hotel at the time but you would never know. He was amazing with us and explained each of the courses perfectly. He also helped us choose which wine to have which we had the HATTEN aga red (highly recommended by us) the food was cooked to perfection. The decoration was so romantic with flower petals, candles and a huge heart full of candles. The experience was a memory we will have for a lifetime. On our final day we had a couples Balinese massage at the hotel spa which was so relaxing. The room was beautiful and had big glass windows overlooking the jungle. The spa staff were so friendly and asked lots of questions on whether we had any areas we would like them to focus more on. They provided 3 different oils which we could choose which one we wanted the massage completed in. They suggested the lavender oil for my husband to help with his bites and I chose the lemongrass. The staff was very professional throughout the entire massage. On our final day the Kayon resort offered to transfer us to our next hotel using their air conditioned car which was so lovely. They all lines in a row to wave goodbye to us on our departure and offered us sparkling water to take on our journey to seminyak. Thank you so much to all of you at the kayon resort. You made our honeymoon in Bali so amazing and nothing was too much trouble","May 20, 2019","21    The Kayon Resort
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g297701-d7022088-Reviews-The_Kayon_Resort-Ubud_Gianyar_Regency_Bali.html
1247,We stayed here for 3 nights during our trip to Bali. This is an amazing resort with outstanding facilities and customer service. I would like to thank Gede and his team for making our stay such a memorable experience from start to finish. We look forward to returning in the near future and would not hesitate to recommend this hotel to our family and friends. It is truly an exceptional place.,"May 19, 2019","21    The Kayon Resort
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g297701-d7022088-Reviews-The_Kayon_Resort-Ubud_Gianyar_Regency_Bali.html
1248,"From the moment we arrived we knew this was going to be special. The most beautiful, relaxing place with staff to match. Very attentive to making our stay exactly what we needed. The food was excellent, spa facilities superb. We highly recommend this wonderful find!","May 17, 2019","21    The Kayon Resort
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g297701-d7022088-Reviews-The_Kayon_Resort-Ubud_Gianyar_Regency_Bali.html
1249,"This is a great hotel to get away from central Ubud. It’s quiet, clean, and peaceful. Lots of honeymooners and no kids so it’s relaxing. The staff is lovely and helped out after my wife got sick at Mudra (don’t eat at Mudra). ","May 16, 2019","21    The Kayon Resort
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g297701-d7022088-Reviews-The_Kayon_Resort-Ubud_Gianyar_Regency_Bali.html
1250,We had a fantastic dinner here last Friday which lucky for us was cultural dance night. Good service and food with an unforgettable experience. Thank you so much we hope to come and stay next time we visit Bali ,"May 16, 2019","21    The Kayon Resort
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g297701-d7022088-Reviews-The_Kayon_Resort-Ubud_Gianyar_Regency_Bali.html
1251,"I will have to start with the service at this hotel, which is truly exceptional. Everyone from reception, housekeeping, restaurant was very warm and friendly without being overbearing. Apologies for not remembering their names. The setting was amazing, you’re right in the middle of a jungle and next to a waterfall. If you’re lucky, you can catch a glimpse of monkeys swinging in the trees! We spent one day going to the Tegunungan, the rice fields, and Mount Batur. Kadek was our private driver and he was so friendly and flexible. Little things like having a cooler (with cold water and towels) in the private SUV were very much appreciated. Breakfast at the Kepitu restaurant was outstanding. You could skip lunch because it was just too much food! The hourly shuttle to Ubud was very convenient. Our room was great - the bed was very comfortable, the strong AC was a relief from the overwhelming heat and humidity outside, the zen-inspired bathroom was clean and spacious. A funny thing happened on our last day - we got a call from front desk informing us that our check-out date was not that day but the day after. We were chatting with housekeeping and the housekeeping manager earlier and had told them we were checking out that morning. They must have informed front desk who immediately called us. Turned out I was mistaken:) We were so happy - who wouldn't want to spend another day at this amazing hotel!","May 15, 2019","21    The Kayon Resort
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g297701-d7022088-Reviews-The_Kayon_Resort-Ubud_Gianyar_Regency_Bali.html
1252,Such a wonderful hotel. Despite that there is hardly any place next to The pool to keep an eye on your child. We were upgraded to a bigger room. ThankYou! They handle complaints really well however complaining about The f & b seemsLike a lost cause. I feel really sorry for The Waiters / waitresses. They are doing their Utmost but kitchen needs to be trained as well. Mail courses never came together. While My friend finished i didnt Even get mine yet. And This just didnt happen once. IT also took soooooo long for our lunch. Fries were cold. I amStill in The hotelRight now. Waiting for French Fries which i ordered about 45 min ago. The f&b outlets need to be trained in so many ways. Such a shame for such a lovely hotel. We Will not be eating here anymore as iT just takes too long. The waiters run like crazy but its stilling enough. The Spa is one of the most beautiful ive ever seen in Bali and i have seen quite a few. ,"July 5, 2019","22    Holiday Inn Resort Bali Benoa
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g1465999-d7185368-Reviews-Holiday_Inn_Resort_Bali_Benoa-Tanjung_Benoa_Nusa_Dua_Peninsula_Bali.html
1253,"This is so far the top notch Resort that I stay. Service is 5 stars. Raigan and Miana will make sure you are well take care of, very very friendly. And also the kids corner, they are super friendly too! My kids love the resort stay so much that they wanted to come back again. Pro:Far from noisy area like Kuta, peaceful and nice beach, some restaurants and massage is in walking distance or you can took a taxi to nearby restaurant. You are spoil with choices. Room facing sea is spacious, clean, and the bed is comfortable, good water pressure for shower. (Do note that this room will get a bit noisy if there is any function near the pool. The inconsiderate guest continue to party and talking loudly till 12 even I think the function end at 10pm)Kids below 12 eat for free when u order a main course from the menu. (We ordered porridge due to my wife no feeling well and porridge is not in the menu. Thinking that it's a main course and the waiter also did not highlight to us. Was shock when we make the payment, because our kids meal is charge in the bill :( ) Kids corner is fun for my two little monkey. Full of activities available for my kids, they love the cookies making session!Beach is clean.Breakfast is yummy, Pasar Market Restaurant food is also yummy. Love the Pizza! Burger! Fried noodle.Two thumbs up to the hotel Frontline stuff. All are hardworking and always greet you with a smile.Con:Room facing main road is noisy, I don't think they can do anything about it.Pool water is cold. Especially the inner pool.Kids pool water bucket is under maintenance, only one slide. My kids get bored after few try, maybe they can create more waterplay.Overall, it's a full star resort with some room of improvement. We definitely will be back again! ","July 2, 2019","22    Holiday Inn Resort Bali Benoa
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g1465999-d7185368-Reviews-Holiday_Inn_Resort_Bali_Benoa-Tanjung_Benoa_Nusa_Dua_Peninsula_Bali.html
